Code,Year,Emissions,Source
SRB,1968,6.231,CDIAC
SRB,1969,6.461,CDIAC
SRB,1970,8.443,CDIAC
SRB,1971,9.098,CDIAC
SRB,1972,8.523,CDIAC
SRB,1973,10.178,CDIAC
SRB,1974,10.219,CDIAC
SRB,1975,10.660,CDIAC
SRB,1976,10.997,CDIAC
SRB,1977,10.688,CDIAC
SRB,1978,11.939,CDIAC
SRB,1979,12.983,CDIAC
SRB,1980,12.760,CDIAC
SRB,1981,13.889,CDIAC
SRB,1982,12.750,CDIAC
SRB,1983,13.731,CDIAC
SRB,1984,14.483,CDIAC
SRB,1985,14.773,CDIAC
SRB,1986,15.426,CDIAC
SRB,1987,15.056,CDIAC
SRB,1988,15.534,CDIAC
SRB,1989,15.486,CDIAC
SRB,1990,15.403,CDIAC
SRB,1991,10.901,CDIAC
SRB,1992,11.923,CDIAC
SRB,1993,10.398,CDIAC
SRB,1994,10.110,CDIAC
SRB,1995,10.683,CDIAC
SRB,1996,12.507,CDIAC
SRB,1997,13.446,CDIAC
SRB,1998,14.161,CDIAC
SRB,1999,9.769,CDIAC
SRB,2000,12.268,CDIAC
SRB,2001,13.446,CDIAC
SRB,2002,14.233,CDIAC
SRB,2003,15.207,CDIAC
SRB,2004,16.434,CDIAC
SRB,2005,14.092,CDIAC
SRB,2006,16.611,CDIAC
SRB,2007,16.275,CDIAC
SRB,2008,14.105,CDIAC
SRB,2009,12.516,CDIAC
SRB,2010,12.472,CDIAC
SRB,2011,13.362,CDIAC
SRB,2012,11.934,CDIAC
SRB,2013,12.158,CDIAC
SRB,2014,10.150,CDIAC
SRB,2015,11.940,CDIAC
SRB,2016,12.291,CDIAC
SRB,2017,12.458,BP
SRB,2018,12.403,BP
SSD,1959,0.031,CDIAC
SSD,1960,0.031,CDIAC
SSD,1961,0.032,CDIAC
SSD,1962,0.034,CDIAC
SSD,1963,0.038,CDIAC
SSD,1964,0.042,CDIAC
SSD,1965,0.055,CDIAC
SSD,1966,0.060,CDIAC
SSD,1967,0.072,CDIAC
SSD,1968,0.071,CDIAC
SSD,1969,0.095,CDIAC
SSD,1970,0.110,CDIAC
SSD,1971,0.113,CDIAC
SSD,1972,0.122,CDIAC
SSD,1973,0.123,CDIAC
SSD,1974,0.129,CDIAC
SSD,1975,0.096,CDIAC
SSD,1976,0.085,CDIAC
SSD,1977,0.087,CDIAC
SSD,1978,0.078,CDIAC
SSD,1979,0.081,CDIAC
SSD,1980,0.085,CDIAC
SSD,1981,0.083,CDIAC
SSD,1982,0.087,CDIAC
SSD,1983,0.089,CDIAC
SSD,1984,0.080,CDIAC
SSD,1985,0.093,CDIAC
SSD,1986,0.097,CDIAC
SSD,1987,0.076,CDIAC
SSD,1988,0.110,CDIAC
SSD,1989,0.085,CDIAC
SSD,1990,0.119,CDIAC
SSD,1991,0.111,CDIAC
SSD,1992,0.100,CDIAC
SSD,1993,0.069,CDIAC
SSD,1994,0.094,CDIAC
SSD,1995,0.098,CDIAC
SSD,1996,0.101,CDIAC
SSD,1997,0.123,CDIAC
SSD,1998,0.107,CDIAC
SSD,1999,0.116,CDIAC
SSD,2000,0.126,CDIAC
SSD,2001,0.145,CDIAC
SSD,2002,0.184,CDIAC
SSD,2003,0.206,CDIAC
SSD,2004,0.261,CDIAC
SSD,2005,0.250,CDIAC
SSD,2006,0.273,CDIAC
SSD,2007,0.321,CDIAC
SSD,2008,0.339,CDIAC
SSD,2009,0.354,CDIAC
SSD,2010,0.362,CDIAC
SSD,2011,0.356,CDIAC
SSD,2012,0.363,CDIAC
SSD,2013,0.395,CDIAC
SSD,2014,0.419,CDIAC
SSD,2015,0.530,CDIAC
SSD,2016,0.471,CDIAC
SSD,2017,0.496,BP
SSD,2018,0.510,BP
STP,1959,0.002,CDIAC
STP,1960,0.003,CDIAC
STP,1961,0.003,CDIAC
STP,1962,0.003,CDIAC
STP,1963,0.002,CDIAC
STP,1964,0.003,CDIAC
STP,1965,0.003,CDIAC
STP,1966,0.003,CDIAC
STP,1967,0.003,CDIAC
STP,1968,0.004,CDIAC
STP,1969,0.004,CDIAC
STP,1970,0.004,CDIAC
STP,1971,0.003,CDIAC
STP,1972,0.003,CDIAC
STP,1973,0.004,CDIAC
STP,1974,0.005,CDIAC
STP,1975,0.005,CDIAC
STP,1976,0.008,CDIAC
STP,1977,0.008,CDIAC
STP,1978,0.009,CDIAC
STP,1979,0.009,CDIAC
STP,1980,0.011,CDIAC
STP,1981,0.012,CDIAC
STP,1982,0.013,CDIAC
STP,1983,0.015,CDIAC
STP,1984,0.014,CDIAC
STP,1985,0.015,CDIAC
STP,1986,0.014,CDIAC
STP,1987,0.014,CDIAC
STP,1988,0.013,CDIAC
STP,1989,0.013,CDIAC
STP,1990,0.013,CDIAC
STP,1991,0.013,CDIAC
STP,1992,0.013,CDIAC
STP,1993,0.013,CDIAC
STP,1994,0.013,CDIAC
STP,1995,0.013,CDIAC
STP,1996,0.013,CDIAC
STP,1997,0.013,CDIAC
STP,1998,0.013,CDIAC
STP,1999,0.013,CDIAC
STP,2000,0.013,CDIAC
STP,2001,0.014,CDIAC
STP,2002,0.016,CDIAC
STP,2003,0.018,CDIAC
STP,2004,0.020,CDIAC
STP,2005,0.021,CDIAC
STP,2006,0.023,CDIAC
STP,2007,0.023,CDIAC
STP,2008,0.023,CDIAC
STP,2009,0.025,CDIAC
STP,2010,0.027,CDIAC
STP,2011,0.028,CDIAC
STP,2012,0.031,CDIAC
STP,2013,0.031,CDIAC
STP,2014,0.031,CDIAC
STP,2015,0.031,CDIAC
STP,2016,0.033,CDIAC
STP,2017,0.033,BP
STP,2018,0.034,BP
SUR,1959,0.100,CDIAC
SUR,1960,0.118,CDIAC
SUR,1961,0.117,CDIAC
SUR,1962,0.135,CDIAC
SUR,1963,0.145,CDIAC
SUR,1964,0.165,CDIAC
SUR,1965,0.217,CDIAC
SUR,1966,0.299,CDIAC
SUR,1967,0.364,CDIAC
SUR,1968,0.396,CDIAC
SUR,1969,0.415,CDIAC
SUR,1970,0.439,CDIAC
SUR,1971,0.468,CDIAC
SUR,1972,0.476,CDIAC
SUR,1973,0.575,CDIAC
SUR,1974,0.437,CDIAC
SUR,1975,0.551,CDIAC
SUR,1976,0.545,CDIAC
SUR,1977,0.518,CDIAC
SUR,1978,0.653,CDIAC
SUR,1979,0.626,CDIAC
SUR,1980,0.647,CDIAC
SUR,1981,0.554,CDIAC
SUR,1982,0.511,CDIAC
SUR,1983,0.374,CDIAC
SUR,1984,0.424,CDIAC
SUR,1985,0.436,CDIAC
SUR,1986,0.480,CDIAC
SUR,1987,0.479,CDIAC
SUR,1988,0.511,CDIAC
SUR,1989,0.505,CDIAC
SUR,1990,0.474,CDIAC
SUR,1991,0.552,CDIAC
SUR,1992,0.554,CDIAC
SUR,1993,0.556,CDIAC
SUR,1994,0.557,CDIAC
SUR,1995,0.562,CDIAC
SUR,1996,0.568,CDIAC
SUR,1997,0.574,CDIAC
SUR,1998,0.574,CDIAC
SUR,1999,0.579,CDIAC
SUR,2000,0.598,CDIAC
SUR,2001,0.645,CDIAC
SUR,2002,0.426,CDIAC
SUR,2003,0.420,CDIAC
SUR,2004,0.425,CDIAC
SUR,2005,0.434,CDIAC
SUR,2006,0.475,CDIAC
SUR,2007,0.479,CDIAC
SUR,2008,0.528,CDIAC
SUR,2009,0.545,CDIAC
SUR,2010,0.654,CDIAC
SUR,2011,0.490,CDIAC
SUR,2012,0.615,CDIAC
SUR,2013,0.571,CDIAC
SUR,2014,0.608,CDIAC
SUR,2015,0.466,CDIAC
SUR,2016,0.470,CDIAC
SUR,2017,0.470,BP
SUR,2018,0.488,BP
SVK,1959,8.104,CDIAC
SVK,1960,8.644,CDIAC
SVK,1961,9.382,CDIAC
SVK,1962,9.997,CDIAC
SVK,1963,10.517,CDIAC
SVK,1964,10.945,CDIAC
SVK,1965,10.665,CDIAC
SVK,1966,10.605,CDIAC
SVK,1967,10.582,CDIAC
SVK,1968,11.072,CDIAC
SVK,1969,11.754,CDIAC
SVK,1970,13.476,CDIAC
SVK,1971,14.138,CDIAC
SVK,1972,14.269,CDIAC
SVK,1973,14.328,CDIAC
SVK,1974,14.496,CDIAC
SVK,1975,15.169,CDIAC
SVK,1976,15.761,CDIAC
SVK,1977,16.234,CDIAC
SVK,1978,16.384,CDIAC
SVK,1979,15.958,CDIAC
SVK,1980,16.148,CDIAC
SVK,1981,15.974,CDIAC
SVK,1982,15.819,CDIAC
SVK,1983,15.843,CDIAC
SVK,1984,16.379,CDIAC
SVK,1985,16.158,CDIAC
SVK,1986,16.271,CDIAC
SVK,1987,16.081,CDIAC
SVK,1988,15.823,CDIAC
SVK,1989,15.102,CDIAC
SVK,1990,16.806,UNFCCC
SVK,1991,14.569,UNFCCC
SVK,1992,13.367,UNFCCC
SVK,1993,12.672,UNFCCC
SVK,1994,11.961,UNFCCC
SVK,1995,12.082,UNFCCC
SVK,1996,12.044,UNFCCC
SVK,1997,12.078,UNFCCC
SVK,1998,12.012,UNFCCC
SVK,1999,11.774,UNFCCC
SVK,2000,11.251,UNFCCC
SVK,2001,11.823,UNFCCC
SVK,2002,11.477,UNFCCC
SVK,2003,11.566,UNFCCC
SVK,2004,11.700,UNFCCC
SVK,2005,11.695,UNFCCC
SVK,2006,11.630,UNFCCC
SVK,2007,11.191,UNFCCC
SVK,2008,11.300,UNFCCC
SVK,2009,10.277,UNFCCC
SVK,2010,10.507,UNFCCC
SVK,2011,10.389,UNFCCC
SVK,2012,9.820,UNFCCC
SVK,2013,9.708,UNFCCC
SVK,2014,9.181,UNFCCC
SVK,2015,9.407,UNFCCC
SVK,2016,9.523,UNFCCC
SVK,2017,9.835,UNFCCC
SVK,2018,9.833,BP
SVN,1959,1.087,CDIAC
SVN,1960,1.187,CDIAC
SVN,1961,1.244,CDIAC
SVN,1962,1.277,CDIAC
SVN,1963,1.420,CDIAC
SVN,1964,1.609,CDIAC
SVN,1965,1.656,CDIAC
SVN,1966,1.641,CDIAC
SVN,1967,1.657,CDIAC
SVN,1968,1.773,CDIAC
SVN,1969,1.838,CDIAC
SVN,1970,2.402,CDIAC
SVN,1971,2.587,CDIAC
SVN,1972,2.423,CDIAC
SVN,1973,2.893,CDIAC
SVN,1974,2.904,CDIAC
SVN,1975,3.028,CDIAC
SVN,1976,3.123,CDIAC
SVN,1977,3.034,CDIAC
SVN,1978,3.390,CDIAC
SVN,1979,3.686,CDIAC
SVN,1980,3.621,CDIAC
SVN,1981,3.937,CDIAC
SVN,1982,3.613,CDIAC
SVN,1983,3.890,CDIAC
SVN,1984,4.102,CDIAC
SVN,1985,4.184,CDIAC
SVN,1986,4.369,CDIAC
SVN,1987,4.259,CDIAC
SVN,1988,4.413,CDIAC
SVN,1989,4.391,CDIAC
SVN,1990,4.119,UNFCCC
SVN,1991,3.821,UNFCCC
SVN,1992,3.823,UNFCCC
SVN,1993,3.904,UNFCCC
SVN,1994,3.996,UNFCCC
SVN,1995,4.163,UNFCCC
SVN,1996,4.344,UNFCCC
SVN,1997,4.434,UNFCCC
SVN,1998,4.356,UNFCCC
SVN,1999,4.186,UNFCCC
SVN,2000,4.215,UNFCCC
SVN,2001,4.470,UNFCCC
SVN,2002,4.510,UNFCCC
SVN,2003,4.446,UNFCCC
SVN,2004,4.545,UNFCCC
SVN,2005,4.626,UNFCCC
SVN,2006,4.679,UNFCCC
SVN,2007,4.716,UNFCCC
SVN,2008,4.972,UNFCCC
SVN,2009,4.455,UNFCCC
SVN,2010,4.467,UNFCCC
SVN,2011,4.463,UNFCCC
SVN,2012,4.316,UNFCCC
SVN,2013,4.143,UNFCCC
SVN,2014,3.691,UNFCCC
SVN,2015,3.715,UNFCCC
SVN,2016,3.934,UNFCCC
SVN,2017,3.892,UNFCCC
SVN,2018,3.939,BP
SWE,1959,11.569,CDIAC
SWE,1960,13.420,CDIAC
SWE,1961,13.319,CDIAC
SWE,1962,13.994,CDIAC
SWE,1963,15.096,CDIAC
SWE,1964,16.476,CDIAC
SWE,1965,17.075,CDIAC
SWE,1966,19.792,CDIAC
SWE,1967,18.813,CDIAC
SWE,1968,21.181,CDIAC
SWE,1969,23.576,CDIAC
SWE,1970,25.188,CDIAC
SWE,1971,23.065,CDIAC
SWE,1972,23.118,CDIAC
SWE,1973,23.824,CDIAC
SWE,1974,21.786,CDIAC
SWE,1975,22.042,CDIAC
SWE,1976,24.083,CDIAC
SWE,1977,23.401,CDIAC
SWE,1978,21.691,CDIAC
SWE,1979,23.163,CDIAC
SWE,1980,19.573,CDIAC
SWE,1981,18.938,CDIAC
SWE,1982,16.992,CDIAC
SWE,1983,15.903,CDIAC
SWE,1984,15.641,CDIAC
SWE,1985,17.021,CDIAC
SWE,1986,16.924,CDIAC
SWE,1987,16.292,CDIAC
SWE,1988,15.673,CDIAC
SWE,1989,15.153,CDIAC
SWE,1990,15.678,UNFCCC
SWE,1991,15.742,UNFCCC
SWE,1992,15.664,UNFCCC
SWE,1993,15.650,UNFCCC
SWE,1994,16.317,UNFCCC
SWE,1995,16.157,UNFCCC
SWE,1996,17.236,UNFCCC
SWE,1997,15.853,UNFCCC
SWE,1998,16.004,UNFCCC
SWE,1999,15.234,UNFCCC
SWE,2000,14.923,UNFCCC
SWE,2001,15.188,UNFCCC
SWE,2002,15.447,UNFCCC
SWE,2003,15.605,UNFCCC
SWE,2004,15.399,UNFCCC
SWE,2005,14.679,UNFCCC
SWE,2006,14.632,UNFCCC
SWE,2007,14.399,UNFCCC
SWE,2008,13.821,UNFCCC
SWE,2009,12.846,UNFCCC
SWE,2010,14.423,UNFCCC
SWE,2011,13.345,UNFCCC
SWE,2012,12.643,UNFCCC
SWE,2013,12.210,UNFCCC
SWE,2014,11.784,UNFCCC
SWE,2015,11.751,UNFCCC
SWE,2016,11.622,UNFCCC
SWE,2017,11.476,UNFCCC
SWE,2018,11.197,BP
SWZ,1959,0.001,CDIAC
SWZ,1960,0.009,CDIAC
SWZ,1961,0.001,CDIAC
SWZ,1962,,CDIAC
SWZ,1963,,CDIAC
SWZ,1964,0.003,CDIAC
SWZ,1965,0.022,CDIAC
SWZ,1966,0.055,CDIAC
SWZ,1967,0.062,CDIAC
SWZ,1968,0.076,CDIAC
SWZ,1969,0.083,CDIAC
SWZ,1970,0.100,CDIAC
SWZ,1971,0.109,CDIAC
SWZ,1972,0.104,CDIAC
SWZ,1973,0.101,CDIAC
SWZ,1974,0.085,CDIAC
SWZ,1975,0.092,CDIAC
SWZ,1976,0.091,CDIAC
SWZ,1977,0.093,CDIAC
SWZ,1978,0.120,CDIAC
SWZ,1979,0.122,CDIAC
SWZ,1980,0.127,CDIAC
SWZ,1981,0.119,CDIAC
SWZ,1982,0.119,CDIAC
SWZ,1983,0.074,CDIAC
SWZ,1984,0.091,CDIAC
SWZ,1985,0.120,CDIAC
SWZ,1986,0.125,CDIAC
SWZ,1987,0.119,CDIAC
SWZ,1988,0.119,CDIAC
SWZ,1989,0.119,CDIAC
SWZ,1990,0.263,CDIAC
SWZ,1991,0.239,CDIAC
SWZ,1992,0.228,CDIAC
SWZ,1993,0.194,CDIAC
SWZ,1994,0.295,CDIAC
SWZ,1995,0.290,CDIAC
SWZ,1996,0.262,CDIAC
SWZ,1997,0.328,CDIAC
SWZ,1998,0.331,CDIAC
SWZ,1999,0.338,CDIAC
SWZ,2000,0.325,CDIAC
SWZ,2001,0.313,CDIAC
SWZ,2002,0.309,CDIAC
SWZ,2003,0.286,CDIAC
SWZ,2004,0.284,CDIAC
SWZ,2005,0.281,CDIAC
SWZ,2006,0.281,CDIAC
SWZ,2007,0.294,CDIAC
SWZ,2008,0.303,CDIAC
SWZ,2009,0.291,CDIAC
SWZ,2010,0.289,CDIAC
SWZ,2011,0.293,CDIAC
SWZ,2012,0.337,CDIAC
SWZ,2013,0.416,CDIAC
SWZ,2014,0.246,CDIAC
SWZ,2015,0.268,CDIAC
SWZ,2016,0.315,CDIAC
SWZ,2017,0.331,BP
SWZ,2018,0.327,BP
SXM,1959,0.330,CDIAC
SXM,1960,0.284,CDIAC
SXM,1961,0.296,CDIAC
SXM,1962,0.325,CDIAC
SXM,1963,0.312,CDIAC
SXM,1964,0.303,CDIAC
SXM,1965,0.272,CDIAC
SXM,1966,0.254,CDIAC
SXM,1967,0.313,CDIAC
SXM,1968,0.291,CDIAC
SXM,1969,0.381,CDIAC
SXM,1970,0.426,CDIAC
SXM,1971,0.371,CDIAC
SXM,1972,0.360,CDIAC
SXM,1973,0.399,CDIAC
SXM,1974,0.362,CDIAC
SXM,1975,0.262,CDIAC
SXM,1976,0.560,CDIAC
SXM,1977,0.292,CDIAC
SXM,1978,0.249,CDIAC
SXM,1979,0.261,CDIAC
SXM,1980,0.269,CDIAC
SXM,1981,0.256,CDIAC
SXM,1982,0.286,CDIAC
SXM,1983,0.147,CDIAC
SXM,1984,0.367,CDIAC
SXM,1985,0.430,CDIAC
SXM,1986,0.082,CDIAC
SXM,1987,0.073,CDIAC
SXM,1988,0.072,CDIAC
SXM,1989,0.137,CDIAC
SXM,1990,0.147,CDIAC
SXM,1991,0.117,CDIAC
SXM,1992,0.097,CDIAC
SXM,1993,0.149,CDIAC
SXM,1994,0.143,CDIAC
SXM,1995,0.142,CDIAC
SXM,1996,0.133,CDIAC
SXM,1997,0.139,CDIAC
SXM,1998,0.008,CDIAC
SXM,1999,0.057,CDIAC
SXM,2000,0.152,CDIAC
SXM,2001,0.155,CDIAC
SXM,2002,0.149,CDIAC
SXM,2003,0.150,CDIAC
SXM,2004,0.157,CDIAC
SXM,2005,0.155,CDIAC
SXM,2006,0.162,CDIAC
SXM,2007,0.182,CDIAC
SXM,2008,0.175,CDIAC
SXM,2009,0.180,CDIAC
SXM,2010,0.124,CDIAC
SXM,2011,0.158,CDIAC
SXM,2012,0.190,CDIAC
SXM,2013,0.195,CDIAC
SXM,2014,0.200,CDIAC
SXM,2015,0.206,CDIAC
SXM,2016,0.208,CDIAC
SXM,2017,0.210,BP
SXM,2018,0.211,BP
SYC,1959,,CDIAC
SYC,1960,,CDIAC
SYC,1961,,CDIAC
SYC,1962,,CDIAC
SYC,1963,0.002,CDIAC
SYC,1964,0.002,CDIAC
SYC,1965,0.002,CDIAC
SYC,1966,0.002,CDIAC
SYC,1967,0.002,CDIAC
SYC,1968,0.002,CDIAC
SYC,1969,0.002,CDIAC
SYC,1970,0.008,CDIAC
SYC,1971,0.009,CDIAC
SYC,1972,0.012,CDIAC
SYC,1973,0.013,CDIAC
SYC,1974,0.015,CDIAC
SYC,1975,0.016,CDIAC
SYC,1976,0.022,CDIAC
SYC,1977,0.023,CDIAC
SYC,1978,0.021,CDIAC
SYC,1979,0.033,CDIAC
SYC,1980,0.026,CDIAC
SYC,1981,0.027,CDIAC
SYC,1982,0.023,CDIAC
SYC,1983,0.027,CDIAC
SYC,1984,0.027,CDIAC
SYC,1985,0.041,CDIAC
SYC,1986,0.045,CDIAC
SYC,1987,0.055,CDIAC
SYC,1988,0.054,CDIAC
SYC,1989,0.064,CDIAC
SYC,1990,0.041,CDIAC
SYC,1991,0.047,CDIAC
SYC,1992,0.047,CDIAC
SYC,1993,0.050,CDIAC
SYC,1994,0.055,CDIAC
SYC,1995,0.054,CDIAC
SYC,1996,0.064,CDIAC
SYC,1997,0.093,CDIAC
SYC,1998,0.118,CDIAC
SYC,1999,0.139,CDIAC
SYC,2000,0.156,CDIAC
SYC,2001,0.173,CDIAC
SYC,2002,0.147,CDIAC
SYC,2003,0.150,CDIAC
SYC,2004,0.201,CDIAC
SYC,2005,0.188,CDIAC
SYC,2006,0.200,CDIAC
SYC,2007,0.175,CDIAC
SYC,2008,0.189,CDIAC
SYC,2009,0.143,CDIAC
SYC,2010,0.121,CDIAC
SYC,2011,0.089,CDIAC
SYC,2012,0.115,CDIAC
SYC,2013,0.090,CDIAC
SYC,2014,0.133,CDIAC
SYC,2015,0.134,CDIAC
SYC,2016,0.165,CDIAC
SYC,2017,0.174,BP
SYC,2018,0.179,BP
SYR,1959,0.608,CDIAC
SYR,1960,0.878,CDIAC
SYR,1961,0.835,CDIAC
SYR,1962,0.873,CDIAC
SYR,1963,0.984,CDIAC
SYR,1964,1.190,CDIAC
SYR,1965,1.002,CDIAC
SYR,1966,1.340,CDIAC
SYR,1967,1.256,CDIAC
SYR,1968,1.625,CDIAC
SYR,1969,1.974,CDIAC
SYR,1970,1.815,CDIAC
SYR,1971,2.422,CDIAC
SYR,1972,2.117,CDIAC
SYR,1973,2.152,CDIAC
SYR,1974,2.635,CDIAC
SYR,1975,3.049,CDIAC
SYR,1976,3.749,CDIAC
SYR,1977,3.994,CDIAC
SYR,1978,4.143,CDIAC
SYR,1979,6.137,CDIAC
SYR,1980,5.657,CDIAC
SYR,1981,7.242,CDIAC
SYR,1982,6.650,CDIAC
SYR,1983,7.580,CDIAC
SYR,1984,8.965,CDIAC
SYR,1985,8.021,CDIAC
SYR,1986,8.481,CDIAC
SYR,1987,9.810,CDIAC
SYR,1988,10.011,CDIAC
SYR,1989,9.354,CDIAC
SYR,1990,10.111,CDIAC
SYR,1991,11.518,CDIAC
SYR,1992,11.616,CDIAC
SYR,1993,12.342,CDIAC
SYR,1994,12.606,CDIAC
SYR,1995,11.245,CDIAC
SYR,1996,11.551,CDIAC
SYR,1997,12.385,CDIAC
SYR,1998,13.580,CDIAC
SYR,1999,14.130,CDIAC
SYR,2000,13.778,CDIAC
SYR,2001,13.139,CDIAC
SYR,2002,10.491,CDIAC
SYR,2003,14.624,CDIAC
SYR,2004,13.751,CDIAC
SYR,2005,13.614,CDIAC
SYR,2006,14.422,CDIAC
SYR,2007,17.936,CDIAC
SYR,2008,18.253,CDIAC
SYR,2009,16.802,CDIAC
SYR,2010,16.571,CDIAC
SYR,2011,15.322,CDIAC
SYR,2012,11.951,CDIAC
SYR,2013,9.773,CDIAC
SYR,2014,8.218,CDIAC
SYR,2015,7.826,CDIAC
SYR,2016,7.781,CDIAC
SYR,2017,7.731,BP
SYR,2018,7.717,BP
South America,1959,53.759,CDIAC
South America,1960,54.351,CDIAC
South America,1961,55.068,CDIAC
South America,1962,58.856,CDIAC
South America,1963,59.882,CDIAC
South America,1964,62.824,CDIAC
South America,1965,65.541,CDIAC
South America,1966,68.788,CDIAC
South America,1967,72.974,CDIAC
South America,1968,78.508,CDIAC
South America,1969,84.956,CDIAC
South America,1970,92.213,CDIAC
South America,1971,94.585,CDIAC
South America,1972,98.949,CDIAC
South America,1973,107.158,CDIAC
South America,1974,113.657,CDIAC
South America,1975,112.402,CDIAC
South America,1976,114.381,CDIAC
South America,1977,118.578,CDIAC
South America,1978,125.776,CDIAC
South America,1979,134.714,CDIAC
South America,1980,138.585,CDIAC
South America,1981,133.377,CDIAC
South America,1982,133.733,CDIAC
South America,1983,132.418,CDIAC
South America,1984,134.091,CDIAC
South America,1985,136.855,CDIAC
South America,1986,144.513,CDIAC
South America,1987,151.955,CDIAC
South America,1988,158.212,CDIAC
South America,1989,158.090,CDIAC
South America,1990,159.057,CDIAC
South America,1991,160.813,CDIAC
South America,1992,163.364,CDIAC
South America,1993,172.833,CDIAC
South America,1994,177.853,CDIAC
South America,1995,186.714,CDIAC
South America,1996,195.492,CDIAC
South America,1997,206.671,CDIAC
South America,1998,221.349,CDIAC
South America,1999,225.647,CDIAC
South America,2000,220.116,CDIAC
South America,2001,223.226,CDIAC
South America,2002,225.996,CDIAC
South America,2003,226.826,CDIAC
South America,2004,229.193,CDIAC
South America,2005,240.078,CDIAC
South America,2006,244.937,CDIAC
South America,2007,250.011,CDIAC
South America,2008,269.936,CDIAC
South America,2009,265.812,CDIAC
South America,2010,288.860,CDIAC
South America,2011,289.847,CDIAC
South America,2012,306.973,CDIAC
South America,2013,318.113,CDIAC
South America,2014,326.833,CDIAC
South America,2015,319.566,CDIAC
South America,2016,309.603,CDIAC
South America,2017,307.184,BP
South America,2018,303.748,BP
Statistical Difference,1959,0.000,CDIAC
Statistical Difference,1960,-0.000,CDIAC
Statistical Difference,1961,-0.001,CDIAC
Statistical Difference,1962,0.000,CDIAC
Statistical Difference,1963,-0.000,CDIAC
Statistical Difference,1964,-0.001,CDIAC
Statistical Difference,1965,-0.000,CDIAC
Statistical Difference,1966,0.001,CDIAC
Statistical Difference,1967,-0.000,CDIAC
Statistical Difference,1968,-0.021,CDIAC
Statistical Difference,1969,0.000,CDIAC
Statistical Difference,1970,0.001,CDIAC
Statistical Difference,1971,0.001,CDIAC
Statistical Difference,1972,-0.000,CDIAC
Statistical Difference,1973,0.001,CDIAC
Statistical Difference,1974,0.094,CDIAC
Statistical Difference,1975,-0.000,CDIAC
Statistical Difference,1976,-0.002,CDIAC
Statistical Difference,1977,-0.000,CDIAC
Statistical Difference,1978,-0.000,CDIAC
Statistical Difference,1979,0.001,CDIAC
Statistical Difference,1980,0.000,CDIAC
Statistical Difference,1981,-0.001,CDIAC
Statistical Difference,1982,-0.001,CDIAC
Statistical Difference,1983,0.001,CDIAC
Statistical Difference,1984,-0.000,CDIAC
Statistical Difference,1985,-0.001,CDIAC
Statistical Difference,1986,-0.001,CDIAC
Statistical Difference,1987,-0.000,CDIAC
Statistical Difference,1988,0.000,CDIAC
Statistical Difference,1989,-0.002,CDIAC
Statistical Difference,1990,0.000,CDIAC
Statistical Difference,1991,130.438,CDIAC
Statistical Difference,1992,-0.001,CDIAC
Statistical Difference,1993,-0.000,CDIAC
Statistical Difference,1994,0.001,CDIAC
Statistical Difference,1995,-0.001,CDIAC
Statistical Difference,1996,0.000,CDIAC
Statistical Difference,1997,-0.000,CDIAC
Statistical Difference,1998,-0.000,CDIAC
Statistical Difference,1999,0.001,CDIAC
Statistical Difference,2000,0.000,CDIAC
Statistical Difference,2001,-0.001,CDIAC
Statistical Difference,2002,0.000,CDIAC
Statistical Difference,2003,-0.000,CDIAC
Statistical Difference,2004,0.001,CDIAC
Statistical Difference,2005,0.000,CDIAC
Statistical Difference,2006,-0.000,CDIAC
Statistical Difference,2007,0.000,CDIAC
Statistical Difference,2008,-0.000,CDIAC
Statistical Difference,2009,0.000,CDIAC
Statistical Difference,2010,0.000,CDIAC
Statistical Difference,2011,0.000,CDIAC
Statistical Difference,2012,-0.000,CDIAC
Statistical Difference,2013,-0.001,CDIAC
Statistical Difference,2014,-0.002,CDIAC
Statistical Difference,2015,0.000,CDIAC
Statistical Difference,2016,0.000,CDIAC
Statistical Difference,2017,-0.000,BP
Statistical Difference,2018,-0.000,BP
TCA,1959,,CDIAC
TCA,1960,,CDIAC
TCA,1961,,CDIAC
TCA,1962,,CDIAC
TCA,1963,,CDIAC
TCA,1964,,CDIAC
TCA,1965,,CDIAC
TCA,1966,,CDIAC
TCA,1967,,CDIAC
TCA,1968,,CDIAC
TCA,1969,,CDIAC
TCA,1970,,CDIAC
TCA,1971,,CDIAC
TCA,1972,,CDIAC
TCA,1973,,CDIAC
TCA,1974,,CDIAC
TCA,1975,,CDIAC
TCA,1976,,CDIAC
TCA,1977,,CDIAC
TCA,1978,,CDIAC
TCA,1979,,CDIAC
TCA,1980,,CDIAC
TCA,1981,,CDIAC
TCA,1982,,CDIAC
TCA,1983,,CDIAC
TCA,1984,,CDIAC
TCA,1985,,CDIAC
TCA,1986,,CDIAC
TCA,1987,,CDIAC
TCA,1988,,CDIAC
TCA,1989,,CDIAC
TCA,1990,0.008,CDIAC
TCA,1991,0.008,CDIAC
TCA,1992,0.009,CDIAC
TCA,1993,0.011,CDIAC
TCA,1994,0.012,CDIAC
TCA,1995,0.013,CDIAC
TCA,1996,0.013,CDIAC
TCA,1997,0.015,CDIAC
TCA,1998,0.016,CDIAC
TCA,1999,0.018,CDIAC
TCA,2000,0.019,CDIAC
TCA,2001,0.020,CDIAC
TCA,2002,0.027,CDIAC
